,Unnamed: 0,Unnamed: 0.1,created_on,distancia_minima_privado,distancia_minima_publico,distancia_minima_subte,distancia_obelisco,floor,id,lat,lon,place_name_encoded,price,property_type_encoded,rooms,state_name_encoded,surface_covered_in_m2,surface_total_in_m2,cluster
840,840,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268372,-34.921332,-57.95657349,372,,1,2.0,2,99.0,65.0,111
841,841,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268374,-34.921332,-57.95657349,372,,3,2.0,2,99.0,65.0,111
842,842,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268376,-34.921332,-57.95657349,372,,2,2.0,2,99.0,65.0,111
843,843,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268381,-34.921332,-57.95657349,372,,1,2.0,2,114.0,65.0,111
844,844,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268386,-34.921332,-57.95657349,372,,2,2.0,2,44.0,65.0,111
845,845,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268390,-34.921332,-57.95657349,372,,1,2.0,2,320.0,65.0,111
846,846,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268392,-34.921332,-57.95657349,372,,2,2.0,2,55.0,65.0,111
847,847,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268395,-34.921332,-57.95657349,372,,1,2.0,2,179.0,65.0,111
848,848,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268399,-34.921332,-57.95657349,372,,1,2.0,2,240.0,65.0,111
849,849,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268406,-34.921332,-57.95657349,372,,2,2.0,2,66.0,65.0,111
850,850,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268408,-34.921332,-57.95657349,372,,1,2.0,2,183.0,65.0,111
851,851,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268413,-34.921332,-57.95657349,372,,1,2.0,2,70.0,65.0,111
852,852,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268419,-34.921332,-57.95657349,372,,1,2.0,2,157.0,65.0,111
853,853,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268425,-34.921332,-57.95657349,372,,1,2.0,2,370.0,65.0,111
854,854,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268429,-34.921332,-57.95657349,372,,1,2.0,2,200.0,65.0,111
855,855,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268432,-34.921332,-57.95657349,372,,1,2.0,2,260.0,65.0,111
856,856,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268437,-34.921332,-57.95657349,372,,2,2.0,2,100.0,65.0,111
857,857,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268439,-34.921332,-57.95657349,372,,2,2.0,2,64.0,65.0,111
858,858,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268441,-34.921332,-57.95657349,372,,2,2.0,2,64.0,65.0,111
859,859,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268449,-34.921332,-57.95657349,372,,1,2.0,2,80.0,65.0,111
860,860,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268453,-34.921332,-57.95657349,372,,1,2.0,2,70.0,65.0,111
861,861,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268455,-34.921332,-57.95657349,372,,1,2.0,2,211.0,65.0,111
862,862,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268474,-34.921332,-57.95657349,372,,1,2.0,2,255.0,65.0,111
863,863,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268475,-34.921332,-57.95657349,372,,2,2.0,2,40.0,65.0,111
864,864,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268479,-34.921332,-57.95657349,372,,1,2.0,2,176.0,65.0,111
865,865,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268483,-34.921332,-57.95657349,372,,2,2.0,2,70.0,65.0,111
866,866,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268485,-34.921332,-57.95657349,372,,1,2.0,2,250.0,65.0,111
867,867,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268491,-34.921332,-57.95657349,372,,1,2.0,2,220.0,65.0,111
868,868,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268497,-34.921332,-57.95657349,372,,2,2.0,2,79.0,65.0,111
869,869,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268505,-34.921332,-57.95657349,372,,3,2.0,2,82.0,65.0,111
870,870,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268508,-34.921332,-57.95657349,372,,2,2.0,2,51.0,65.0,111
871,871,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268511,-34.921332,-57.95657349,372,,1,2.0,2,350.0,65.0,111
872,872,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268517,-34.921332,-57.95657349,372,,2,2.0,2,55.0,65.0,111
873,873,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268519,-34.921332,-57.95657349,372,,3,2.0,2,55.0,65.0,111
874,874,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268521,-34.921332,-57.95657349,372,,2,2.0,2,75.0,65.0,111
875,875,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268529,-34.921332,-57.95657349,372,,2,2.0,2,42.0,65.0,111
876,876,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268531,-34.921332,-57.95657349,372,,1,2.0,2,42.0,65.0,111
877,877,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268533,-34.921332,-57.95657349,372,,2,2.0,2,45.0,65.0,111
878,878,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268535,-34.921332,-57.95657349,372,,1,2.0,2,198.0,65.0,111
879,879,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268537,-34.921332,-57.95657349,372,,2,2.0,2,59.0,65.0,111
880,880,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268541,-34.921332,-57.95657349,372,,1,2.0,2,124.0,65.0,111
881,881,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268543,-34.921332,-57.95657349,372,,1,2.0,2,141.0,65.0,111
882,882,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268545,-34.921332,-57.95657349,372,,3,2.0,2,141.0,65.0,111
883,883,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268546,-34.921332,-57.95657349,372,,1,2.0,2,70.0,65.0,111
884,884,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268548,-34.921332,-57.95657349,372,,1,2.0,2,400.0,65.0,111
885,885,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268550,-34.921332,-57.95657349,372,,1,2.0,2,230.0,65.0,111
886,886,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268553,-34.921332,-57.95657349,372,,2,2.0,2,50.0,65.0,111
887,887,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268567,-34.921332,-57.95657349,372,,2,2.0,2,78.0,65.0,111
888,888,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268569,-34.921332,-57.95657349,372,,1,2.0,2,278.0,65.0,111
889,889,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268573,-34.921332,-57.95657349,372,,1,2.0,2,100.0,65.0,111
890,890,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268582,-34.921332,-57.95657349,372,,1,2.0,2,432.0,65.0,111
891,891,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268587,-34.921332,-57.95657349,372,,1,2.0,2,182.0,65.0,111
892,892,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268591,-34.921332,-57.95657349,372,,2,2.0,2,34.0,65.0,111
893,893,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268593,-34.921332,-57.95657349,372,,2,2.0,2,45.0,65.0,111
894,894,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268597,-34.921332,-57.95657349,372,,2,2.0,2,34.0,65.0,111
895,895,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268599,-34.921332,-57.95657349,372,,2,2.0,2,34.0,65.0,111
896,896,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268601,-34.921332,-57.95657349,372,,2,2.0,2,44.0,65.0,111
897,897,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268603,-34.921332,-57.95657349,372,,2,2.0,2,44.0,65.0,111
898,898,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268605,-34.921332,-57.95657349,372,,2,2.0,2,44.0,65.0,111
899,899,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268607,-34.921332,-57.95657349,372,,2,2.0,2,44.0,65.0,111
900,900,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268609,-34.921332,-57.95657349,372,,2,2.0,2,44.0,65.0,111
901,901,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268612,-34.921332,-57.95657349,372,,2,2.0,2,44.0,65.0,111
902,902,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268614,-34.921332,-57.95657349,372,,1,2.0,2,110.0,65.0,111
903,903,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268616,-34.921332,-57.95657349,372,,2,2.0,2,76.0,65.0,111
904,904,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268622,-34.921332,-57.95657349,372,,1,2.0,2,314.0,65.0,111
905,905,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268624,-34.921332,-57.95657349,372,,3,2.0,2,54.0,65.0,111
906,906,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268626,-34.921332,-57.95657349,372,,2,2.0,2,54.0,65.0,111
907,907,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268628,-34.921332,-57.95657349,372,,1,2.0,2,267.0,65.0,111
908,908,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268629,-34.921332,-57.95657349,372,,1,2.0,2,267.0,65.0,111
909,909,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268631,-34.921332,-57.95657349,372,,2,2.0,2,181.0,65.0,111
910,910,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268635,-34.921332,-57.95657349,372,,1,2.0,2,108.0,65.0,111
911,911,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268640,-34.921332,-57.95657349,372,,1,2.0,2,360.0,65.0,111
912,912,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268642,-34.921332,-57.95657349,372,,1,2.0,2,475.0,65.0,111
913,913,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268650,-34.921332,-57.95657349,372,,1,2.0,2,130.0,65.0,111
914,914,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268652,-34.921332,-57.95657349,372,,2,2.0,2,70.0,65.0,111
915,915,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268656,-34.921332,-57.95657349,372,,2,2.0,2,70.0,65.0,111
916,916,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268662,-34.921332,-57.95657349,372,,1,2.0,2,196.0,65.0,111
917,917,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268664,-34.921332,-57.95657349,372,,1,2.0,2,125.0,65.0,111
918,918,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268666,-34.921332,-57.95657349,372,,3,2.0,2,125.0,65.0,111
919,919,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268668,-34.921332,-57.95657349,372,,1,2.0,2,42.0,65.0,111
920,920,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268670,-34.921332,-57.95657349,372,,2,2.0,2,42.0,65.0,111
921,921,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268676,-34.921332,-57.95657349,372,,2,2.0,2,150.0,65.0,111
922,922,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268684,-34.921332,-57.95657349,372,,1,2.0,2,186.0,65.0,111
923,923,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268690,-34.921332,-57.95657349,372,,2,2.0,2,84.0,65.0,111
924,924,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268692,-34.921332,-57.95657349,372,,2,2.0,2,60.0,65.0,111
925,925,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268696,-34.921332,-57.95657349,372,,2,2.0,2,35.0,65.0,111
926,926,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268698,-34.921332,-57.95657349,372,,2,2.0,2,35.0,65.0,111
927,927,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268700,-34.921332,-57.95657349,372,,2,2.0,2,35.0,65.0,111
928,928,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268702,-34.921332,-57.95657349,372,,2,2.0,2,35.0,65.0,111
929,929,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268704,-34.921332,-57.95657349,372,,2,2.0,2,35.0,65.0,111
930,930,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268706,-34.921332,-57.95657349,372,,2,2.0,2,35.0,65.0,111
931,931,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268708,-34.921332,-57.95657349,372,,2,2.0,2,35.0,65.0,111
932,932,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268710,-34.921332,-57.95657349,372,,2,2.0,2,35.0,65.0,111
933,933,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268712,-34.921332,-57.95657349,372,,2,2.0,2,35.0,65.0,111
934,934,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268714,-34.921332,-57.95657349,372,,2,2.0,2,74.0,65.0,111
935,935,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268716,-34.921332,-57.95657349,372,,2,2.0,2,60.0,65.0,111
936,936,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268717,-34.921332,-57.95657349,372,,2,2.0,2,60.0,65.0,111
937,937,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268719,-34.921332,-57.95657349,372,,2,2.0,2,60.0,65.0,111
938,938,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268722,-34.921332,-57.95657349,372,,2,2.0,2,60.0,65.0,111
939,939,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268724,-34.921332,-57.95657349,372,,2,2.0,2,63.0,65.0,111
940,940,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268735,-34.921332,-57.95657349,372,,2,2.0,2,42.0,65.0,111
941,941,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268737,-34.921332,-57.95657349,372,,2,2.0,2,68.0,65.0,111
942,942,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268739,-34.921332,-57.95657349,372,,1,2.0,2,200.0,65.0,111
943,943,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268741,-34.921332,-57.95657349,372,,2,2.0,2,200.0,65.0,111
944,944,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268749,-34.921332,-57.95657349,372,,2,2.0,2,45.0,65.0,111
945,945,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268751,-34.921332,-57.95657349,372,,2,2.0,2,40.0,65.0,111
946,946,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268754,-34.921332,-57.95657349,372,,2,2.0,2,170.0,65.0,111
947,947,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268756,-34.921332,-57.95657349,372,,2,2.0,2,62.0,65.0,111
948,948,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268763,-34.921332,-57.95657349,372,,2,2.0,2,58.0,65.0,111
949,949,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268765,-34.921332,-57.95657349,372,,1,2.0,2,120.0,65.0,111
950,950,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268769,-34.921332,-57.95657349,372,,2,2.0,2,57.0,65.0,111
951,951,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268771,-34.921332,-57.95657349,372,,1,2.0,2,284.0,65.0,111
952,952,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268779,-34.921332,-57.95657349,372,,1,2.0,2,172.0,65.0,111
953,953,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268783,-34.921332,-57.95657349,372,,3,2.0,2,170.0,65.0,111
954,954,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268785,-34.921332,-57.95657349,372,,1,2.0,2,170.0,65.0,111
955,955,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268787,-34.921332,-57.95657349,372,,2,2.0,2,70.0,135.0,132
956,956,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268789,-34.921332,-57.95657349,372,,3,2.0,2,220.0,65.0,111
957,957,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268797,-34.921332,-57.95657349,372,,1,2.0,2,155.0,65.0,111
958,958,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268801,-34.921332,-57.95657349,372,,2,2.0,2,237.0,65.0,111
959,959,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268803,-34.921332,-57.95657349,372,,2,2.0,2,60.0,65.0,111
960,960,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268807,-34.921332,-57.95657349,372,,1,2.0,2,242.0,65.0,111
961,961,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268809,-34.921332,-57.95657349,372,,1,2.0,2,244.0,65.0,111
962,962,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268815,-34.921332,-57.95657349,372,,3,2.0,2,110.0,65.0,111
963,963,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268836,-34.921332,-57.95657349,372,,1,2.0,2,300.0,65.0,111
964,964,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268838,-34.921332,-57.95657349,372,,2,2.0,2,75.0,65.0,111
965,965,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268842,-34.921332,-57.95657349,372,,1,2.0,2,250.0,65.0,111
966,966,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268852,-34.921332,-57.95657349,372,,2,2.0,2,57.0,65.0,111
967,967,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268873,-34.921332,-57.95657349,372,,2,2.0,2,68.0,65.0,111
968,968,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268889,-34.921332,-57.95657349,372,,2,2.0,2,100.0,65.0,111
969,969,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268892,-34.921332,-57.95657349,372,,3,2.0,2,135.0,65.0,111
970,970,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268895,-34.921332,-57.95657349,372,,2,2.0,2,70.0,65.0,111
971,971,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268897,-34.921332,-57.95657349,372,,1,2.0,2,667.0,65.0,111
972,972,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268905,-34.921332,-57.95657349,372,,2,2.0,2,135.0,65.0,111
973,973,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268908,-34.921332,-57.95657349,372,,2,2.0,2,67.0,65.0,111
974,974,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268912,-34.921332,-57.95657349,372,,1,2.0,2,150.0,65.0,111
975,975,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268919,-34.921332,-57.95657349,372,,2,2.0,2,187.0,65.0,111
976,976,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268925,-34.921332,-57.95657349,372,,2,2.0,2,28.0,65.0,111
977,977,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268935,-34.921332,-57.95657349,372,,2,2.0,2,56.0,65.0,111
978,978,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268947,-34.921332,-57.95657349,372,,2,2.0,2,58.0,65.0,111
979,979,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268951,-34.921332,-57.95657349,372,,1,2.0,2,375.0,65.0,111
980,980,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268975,-34.921332,-57.95657349,372,,3,2.0,2,210.0,65.0,111
981,981,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268977,-34.921332,-57.95657349,372,,2,2.0,2,180.0,65.0,111
982,982,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268983,-34.921332,-57.95657349,372,,3,2.0,2,70.0,65.0,111
983,983,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2268997,-34.921332,-57.95657349,372,,1,2.0,2,300.0,65.0,111
984,984,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2269000,-34.921332,-57.95657349,372,,1,2.0,2,240.0,65.0,111
985,985,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2269002,-34.921332,-57.95657349,372,,1,2.0,2,137.0,65.0,111
986,986,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2269005,-34.921332,-57.95657349,372,,2,2.0,2,120.0,65.0,111
987,987,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2269007,-34.921332,-57.95657349,372,,2,2.0,2,95.0,65.0,111
988,988,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2269009,-34.921332,-57.95657349,372,,1,2.0,2,232.0,65.0,111
989,989,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2269017,-34.921332,-57.95657349,372,,2,2.0,2,130.0,65.0,111
990,990,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2269023,-34.921332,-57.95657349,372,,2,2.0,2,58.0,65.0,111
991,991,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2269029,-34.921332,-57.95657349,372,,2,2.0,2,80.0,65.0,111
992,992,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2269035,-34.921332,-57.95657349,372,,1,2.0,2,202.0,65.0,111
993,993,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2269037,-34.921332,-57.95657349,372,,2,2.0,2,74.0,65.0,111
994,994,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2269041,-34.921332,-57.95657349,372,,2,2.0,2,194.0,65.0,111
995,995,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2269045,-34.921332,-57.95657349,372,,2,2.0,2,95.0,65.0,111
996,996,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2269055,-34.921332,-57.95657349,372,,2,2.0,2,50.0,65.0,111
997,997,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2269057,-34.921332,-57.95657349,372,,1,2.0,2,269.0,65.0,111
998,998,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2269067,-34.921332,-57.95657349,372,,3,2.0,2,181.0,65.0,111
999,999,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2269069,-34.921332,-57.95657349,372,,1,2.0,2,181.0,65.0,111
1000,1000,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2269075,-34.921332,-57.95657349,372,,2,2.0,2,116.0,65.0,111
1001,1001,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2269077,-34.921332,-57.95657349,372,,2,2.0,2,130.0,65.0,111
1002,1002,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2269081,-34.921332,-57.95657349,372,,1,2.0,2,288.0,65.0,111
1003,1003,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2269094,-34.921332,-57.95657349,372,,2,2.0,2,35.0,65.0,111
1004,1004,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2269102,-34.921332,-57.95657349,372,,2,2.0,2,51.0,65.0,111
1005,1005,,2017-08-02,0.0036354414000000002,0.022072,0.718573491679,0.74333651,0.0,2269110,-34.921332,-57.95657349,372,,2,2.0,2,34.0,65.0,111
1006,1006,,2017-08-02,0.0036354414000000002,0.022072,0.00487811441391,0.0106711667,0.0,2269116,-34.5987022431,-58.375354590200004,182,,2,2.0,4,99.0,103.0,100
1007,1007,,2017-08-02,0.0036354414000000002,0.022072,0.111967805017,0.1537203,0.0,2269122,-34.74361935,-58.39482895,39,,2,2.0,2,44.0,48.0,24
